Year,land_area_where_elevation_is_below_5_meters_of_total_land_area_,renewable_energy_consumption_of_total_final_energy_consumption_,total_greenhouse_gas_emissions_excluding_lulucf_per_capita_t_co2e_capita_
1960-01-01,0.748581142406711,29.6,6.768382986051318
1961-01-01,0.748581142406711,29.6,6.768382986051318
1962-01-01,0.748581142406711,29.6,6.768382986051318
1963-01-01,0.748581142406711,29.6,6.768382986051318
1964-01-01,0.748581142406711,29.6,6.768382986051318
1965-01-01,0.748581142406711,29.6,6.768382986051318
1966-01-01,0.748581142406711,29.6,6.768382986051318
1967-01-01,0.748581142406711,29.6,6.768382986051318
1968-01-01,0.748581142406711,29.6,6.768382986051318
1969-01-01,0.748581142406711,29.6,6.768382986051318
1970-01-01,0.748581142406711,29.6,6.768382986051318
1971-01-01,0.748581142406711,29.6,6.432420585808581
1972-01-01,0.748581142406711,29.6,6.035872389567896
1973-01-01,0.748581142406711,29.6,5.798295311265403
1974-01-01,0.748581142406711,29.6,5.763889249427609
1975-01-01,0.748581142406711,29.6,5.57005926405854
1976-01-01,0.748581142406711,29.6,5.2809042329578695
1977-01-01,0.748581142406711,29.6,5.092041647519962
1978-01-01,0.748581142406711,29.6,4.785898704072049
1979-01-01,0.748581142406711,29.6,4.914404311145994
1980-01-01,0.748581142406711,29.6,4.647729539769501
1981-01-01,0.748581142406711,29.6,3.7076552192556704
1982-01-01,0.748581142406711,29.6,3.426081596054696
1983-01-01,0.748581142406711,29.6,3.0623482964554474
1984-01-01,0.748581142406711,29.6,2.711865289426199
1985-01-01,0.748581142406711,29.6,2.668573855128176
1986-01-01,0.748581142406711,29.6,2.5118391146992662
1987-01-01,0.748581142406711,29.6,2.8904112905178048
1988-01-01,0.748581142406711,29.6,2.6681911900983026
1989-01-01,0.748581142406711,29.6,3.809460117893208
1990-01-01,0.748581142406711,29.6,3.1823625025451308
1991-01-01,0.7485811424068465,30.1,3.3448372028167053
1992-01-01,0.7485811424069818,30.3,3.11784156802607
1993-01-01,0.7485811424071172,31.2,3.2063753062702998
1994-01-01,0.7485811424072526,32.4,3.192545196342806
1995-01-01,0.748581142407388,32.2,3.282238727226201
1996-01-01,0.7485811424075234,34.0,3.31149321043637
1997-01-01,0.7485811424076587,32.0,3.2357025797203702
1998-01-01,0.7485811424077942,29.6,3.167503631933561
1999-01-01,0.7485811424079296,29.6,3.1788770784487546
2000-01-01,0.748581142408065,31.4,2.4969290181689723
2001-01-01,0.7485811424077723,31.7,2.423659396379939
2002-01-01,0.7485811424074796,32.4,2.3933662990494913
2003-01-01,0.748581142407187,32.9,2.411375763811294
2004-01-01,0.7485811424068943,33.6,2.358725808716367
2005-01-01,0.7485811424066017,33.1,2.2948948183138755
2006-01-01,0.748581142406309,33.0,2.233326010442131
2007-01-01,0.7485811424060164,32.5,2.2168529766914267
2008-01-01,0.7485811424057236,33.1,2.277946174336364
2009-01-01,0.7485811424054309,34.4,2.113047666168967
2010-01-01,0.7485811424051383,32.5,2.156837240701703
2011-01-01,0.7485811424048456,32.0,1.9335665294056874
2012-01-01,0.748581142404553,32.3,2.100963333736748
2013-01-01,0.7485811424042603,29.9,2.159167526380348
2014-01-01,0.7485811424039677,29.4,2.1323065231765295
2015-01-01,0.748581142403675,24.8,2.0221245833386425
2016-01-01,0.748581142403675,23.6,1.9667461087666107
2017-01-01,0.748581142403675,23.3,1.8740265120525272
2018-01-01,0.748581142403675,24.7,1.9013286910312888
2019-01-01,0.748581142403675,23.4,1.8746056108657136
2020-01-01,0.748581142403675,27.5,1.8860139632352142
2021-01-01,0.748581142403675,26.6,1.9160792260053083
2022-01-01,0.748581142403675,26.9,1.866069355621689
2023-01-01,0.748581142403675,26.9,1.8495260827932667
2024-01-01,0.748581142403675,26.9,1.8495260827932667
