Year,land_area_where_elevation_is_below_5_meters_of_total_land_area_,renewable_energy_consumption_of_total_final_energy_consumption_,total_greenhouse_gas_emissions_excluding_lulucf_per_capita_t_co2e_capita_
1960-01-01,0.274727760668259,76.5,2.000230279543357
1961-01-01,0.274727760668259,76.5,2.000230279543357
1962-01-01,0.274727760668259,76.5,2.000230279543357
1963-01-01,0.274727760668259,76.5,2.000230279543357
1964-01-01,0.274727760668259,76.5,2.000230279543357
1965-01-01,0.274727760668259,76.5,2.000230279543357
1966-01-01,0.274727760668259,76.5,2.000230279543357
1967-01-01,0.274727760668259,76.5,2.000230279543357
1968-01-01,0.274727760668259,76.5,2.000230279543357
1969-01-01,0.274727760668259,76.5,2.000230279543357
1970-01-01,0.274727760668259,76.5,2.000230279543357
1971-01-01,0.274727760668259,76.5,1.9653480934275145
1972-01-01,0.274727760668259,76.5,1.9536771079283566
1973-01-01,0.274727760668259,76.5,1.9175557100666532
1974-01-01,0.274727760668259,76.5,1.8788564230450653
1975-01-01,0.274727760668259,76.5,1.83624216427413
1976-01-01,0.274727760668259,76.5,1.805959367150123
1977-01-01,0.274727760668259,76.5,1.8014710698082774
1978-01-01,0.274727760668259,76.5,1.8493348723587841
1979-01-01,0.274727760668259,76.5,1.9032427192981207
1980-01-01,0.274727760668259,76.5,1.7501433814576048
1981-01-01,0.274727760668259,76.5,1.6768417469570684
1982-01-01,0.274727760668259,76.5,1.7150470688575468
1983-01-01,0.274727760668259,76.5,1.7732117459826853
1984-01-01,0.274727760668259,76.5,1.7937061090129216
1985-01-01,0.274727760668259,76.5,1.7272784464430568
1986-01-01,0.274727760668259,76.5,1.726450163971362
1987-01-01,0.274727760668259,76.5,1.6822001604959542
1988-01-01,0.274727760668259,76.5,1.7084953099610003
1989-01-01,0.274727760668259,76.5,1.7131140477666729
1990-01-01,0.274727760668259,76.5,1.6752188289595644
1991-01-01,0.2747277606682849,77.8,1.5852738378265818
1992-01-01,0.2747277606683108,78.4,1.554519109228519
1993-01-01,0.2747277606683367,79.1,1.5242311360650722
1994-01-01,0.2747277606683626,79.3,1.5030709131291833
1995-01-01,0.2747277606683885,78.2,1.4848233110670044
1996-01-01,0.2747277606684144,77.2,1.4143212982082385
1997-01-01,0.2747277606684403,78.1,1.3739776088109472
1998-01-01,0.2747277606684662,77.9,1.3701406086259107
1999-01-01,0.2747277606684921,77.7,1.4240883520651249
2000-01-01,0.274727760668518,76.8,1.347209744250624
2001-01-01,0.27472776066841653,78.3,1.3357877515443954
2002-01-01,0.27472776066831506,78.8,1.3671088717408326
2003-01-01,0.2747277606682136,81.6,1.364418035622788
2004-01-01,0.27472776066811216,80.3,1.4479716870590957
2005-01-01,0.2747277606680107,79.2,1.472728438915956
2006-01-01,0.2747277606679092,77.6,1.395157404041317
2007-01-01,0.27472776066780774,78.2,1.87362882804551
2008-01-01,0.27472776066770627,78.2,1.9385328667796702
2009-01-01,0.2747277606676048,75.6,1.8543914011399123
2010-01-01,0.2747277606675033,74.0,1.8873558793503633
2011-01-01,0.27472776066740184,74.7,1.8556935433199993
2012-01-01,0.2747277606673004,76.2,1.7707952845659127
2013-01-01,0.27472776066719895,74.3,1.7346247257333827
2014-01-01,0.2747277606670975,71.8,1.746071349777553
2015-01-01,0.274727760666996,69.2,1.7551388208668923
2016-01-01,0.274727760666996,68.3,1.8479700543129831
2017-01-01,0.274727760666996,68.1,1.749333496159155
2018-01-01,0.274727760666996,68.7,1.758958149092319
2019-01-01,0.274727760666996,68.1,1.8945399245240893
2020-01-01,0.274727760666996,69.0,2.076350738243358
2021-01-01,0.274727760666996,67.7,1.9130438834761145
2022-01-01,0.274727760666996,67.7,1.9222445964248518
2023-01-01,0.274727760666996,67.7,1.9511898326032366
2024-01-01,0.274727760666996,67.7,1.9511898326032366
