Year,land_area_where_elevation_is_below_5_meters_of_total_land_area_,renewable_energy_consumption_of_total_final_energy_consumption_,total_greenhouse_gas_emissions_excluding_lulucf_per_capita_t_co2e_capita_
1960-01-01,0.411133631955851,78.7,0.8395949167243191
1961-01-01,0.411133631955851,78.7,0.8395949167243191
1962-01-01,0.411133631955851,78.7,0.8395949167243191
1963-01-01,0.411133631955851,78.7,0.8395949167243191
1964-01-01,0.411133631955851,78.7,0.8395949167243191
1965-01-01,0.411133631955851,78.7,0.8395949167243191
1966-01-01,0.411133631955851,78.7,0.8395949167243191
1967-01-01,0.411133631955851,78.7,0.8395949167243191
1968-01-01,0.411133631955851,78.7,0.8395949167243191
1969-01-01,0.411133631955851,78.7,0.8395949167243191
1970-01-01,0.411133631955851,78.7,0.8395949167243191
1971-01-01,0.411133631955851,78.7,0.813425160571119
1972-01-01,0.411133631955851,78.7,0.8264171733765369
1973-01-01,0.411133631955851,78.7,0.7770498323838009
1974-01-01,0.411133631955851,78.7,0.758870274230022
1975-01-01,0.411133631955851,78.7,0.7868727914233623
1976-01-01,0.411133631955851,78.7,0.7588532244343383
1977-01-01,0.411133631955851,78.7,0.7921110154580454
1978-01-01,0.411133631955851,78.7,0.8020886166491097
1979-01-01,0.411133631955851,78.7,0.8022947658576814
1980-01-01,0.411133631955851,78.7,0.743025936579691
1981-01-01,0.411133631955851,78.7,0.7281011256726173
1982-01-01,0.411133631955851,78.7,0.7923167649103928
1983-01-01,0.411133631955851,78.7,0.6947161546173181
1984-01-01,0.411133631955851,78.7,0.7065152001132968
1985-01-01,0.411133631955851,78.7,0.7000686700816688
1986-01-01,0.411133631955851,78.7,0.7661321235462035
1987-01-01,0.411133631955851,78.7,0.7802306925917865
1988-01-01,0.411133631955851,78.7,0.8194194722079123
1989-01-01,0.411133631955851,78.7,0.7996063254700572
1990-01-01,0.411133631955851,78.7,0.8269061341750608
1991-01-01,0.411133631955839,82.1,0.77880045485912
1992-01-01,0.41113363195582703,85.8,0.6874972393582132
1993-01-01,0.411133631955815,91.5,0.6840242778707213
1994-01-01,0.411133631955803,81.6,0.8044158808791978
1995-01-01,0.411133631955791,81.5,0.7517856041671956
1996-01-01,0.411133631955779,73.1,0.8827268636437113
1997-01-01,0.411133631955767,79.6,0.8239312766268151
1998-01-01,0.411133631955755,77.8,0.8891745233868615
1999-01-01,0.411133631955743,73.1,0.9613682783866229
2000-01-01,0.411133631955731,77.1,0.9335535911511921
2001-01-01,0.41113363195579095,82.0,0.9075143698144269
2002-01-01,0.41113363195585084,78.7,0.9171344365720264
2003-01-01,0.4111336319559108,74.8,0.9567615671502676
2004-01-01,0.41113363195597075,76.1,0.9382239084014277
2005-01-01,0.41113363195603064,77.2,0.945859541859871
2006-01-01,0.4111336319560906,79.7,0.9146737101433651
2007-01-01,0.41113363195615055,79.9,0.900160042815978
2008-01-01,0.41113363195621044,76.5,0.9522184043115105
2009-01-01,0.4111336319562704,63.4,1.1434301530938138
2010-01-01,0.41113363195633035,65.8,1.0993985969738242
2011-01-01,0.41113363195639024,69.1,1.0585017741699023
2012-01-01,0.4111336319564502,72.7,1.096139893104039
2013-01-01,0.41113363195651015,76.2,1.0514392949665923
2014-01-01,0.41113363195657004,81.4,0.9951488467637791
2015-01-01,0.41113363195663,81.0,0.9737974826426836
2016-01-01,0.41113363195663,80.7,1.046805481447679
2017-01-01,0.41113363195663,78.4,1.011103195426665
2018-01-01,0.41113363195663,76.7,1.0476973712091544
2019-01-01,0.41113363195663,78.6,1.0562599756967568
2020-01-01,0.41113363195663,76.2,1.107002302265817
2021-01-01,0.41113363195663,75.1,1.1398026599224926
2022-01-01,0.41113363195663,75.1,1.152662485981444
2023-01-01,0.41113363195663,75.1,1.1406401122401306
2024-01-01,0.41113363195663,75.1,1.1406401122401306
