Year,land_area_where_elevation_is_below_5_meters_of_total_land_area_,renewable_energy_consumption_of_total_final_energy_consumption_,total_greenhouse_gas_emissions_excluding_lulucf_per_capita_t_co2e_capita_
1960-01-01,16.0430890953015,88.6,1.299787988768025
1961-01-01,16.0430890953015,88.6,1.299787988768025
1962-01-01,16.0430890953015,88.6,1.299787988768025
1963-01-01,16.0430890953015,88.6,1.299787988768025
1964-01-01,16.0430890953015,88.6,1.299787988768025
1965-01-01,16.0430890953015,88.6,1.299787988768025
1966-01-01,16.0430890953015,88.6,1.299787988768025
1967-01-01,16.0430890953015,88.6,1.299787988768025
1968-01-01,16.0430890953015,88.6,1.299787988768025
1969-01-01,16.0430890953015,88.6,1.299787988768025
1970-01-01,16.0430890953015,88.6,1.299787988768025
1971-01-01,16.0430890953015,88.6,1.322027017114706
1972-01-01,16.0430890953015,88.6,1.3700521632402578
1973-01-01,16.0430890953015,88.6,1.4142859070727791
1974-01-01,16.0430890953015,88.6,1.5378143861948876
1975-01-01,16.0430890953015,88.6,1.7005496446819035
1976-01-01,16.0430890953015,88.6,1.7482220311124748
1977-01-01,16.0430890953015,88.6,1.6003203067179481
1978-01-01,16.0430890953015,88.6,1.3911940724572878
1979-01-01,16.0430890953015,88.6,1.383639053651385
1980-01-01,16.0430890953015,88.6,1.4046735632211629
1981-01-01,16.0430890953015,88.6,1.5812552229734862
1982-01-01,16.0430890953015,88.6,1.9226747331143803
1983-01-01,16.0430890953015,88.6,1.7860099908922804
1984-01-01,16.0430890953015,88.6,1.6690076840452779
1985-01-01,16.0430890953015,88.6,1.4532743230733756
1986-01-01,16.0430890953015,88.6,1.432477530516617
1987-01-01,16.0430890953015,88.6,1.5310801392224518
1988-01-01,16.0430890953015,88.6,1.5308987422258218
1989-01-01,16.0430890953015,88.6,1.5859442946202138
1990-01-01,16.0430890953015,88.6,1.7005779171361108
1991-01-01,16.04308909530339,88.6,1.7362078100697842
1992-01-01,16.04308909530528,88.5,1.6821300407280282
1993-01-01,16.04308909530717,88.0,1.6497834700518064
1994-01-01,16.04308909530906,88.5,1.6236718554693044
1995-01-01,16.04308909531095,88.6,1.6345387156022282
1996-01-01,16.04308909531284,89.4,1.6205887882749543
1997-01-01,16.04308909531473,88.4,1.5937608586541059
1998-01-01,16.04308909531662,89.0,1.584120228417825
1999-01-01,16.04308909531851,88.1,1.6431086938917836
2000-01-01,16.0430890953204,91.2,1.6248751762515377
2001-01-01,16.043089095319853,91.2,1.5795945842018342
2002-01-01,16.043089095319306,91.0,1.5705336277550654
2003-01-01,16.04308909531876,89.0,1.5793831693213407
2004-01-01,16.043089095318216,88.6,1.5594677684554186
2005-01-01,16.04308909531767,88.5,1.553722717024287
2006-01-01,16.04308909531712,88.3,1.5802269902628625
2007-01-01,16.043089095316574,87.9,1.6031856957958244
2008-01-01,16.043089095316027,88.4,1.620707313041059
2009-01-01,16.04308909531548,87.9,1.6486752617472618
2010-01-01,16.043089095314933,87.8,1.6721709812704337
2011-01-01,16.043089095314386,87.9,1.6363654454142715
2012-01-01,16.043089095313842,87.8,1.6618455544541446
2013-01-01,16.043089095313295,87.7,1.6721374691696154
2014-01-01,16.043089095312748,87.3,1.5422239222754064
2015-01-01,16.0430890953122,87.2,1.5724419899275492
2016-01-01,16.0430890953122,86.8,1.5604077312375777
2017-01-01,16.0430890953122,86.8,1.4665393762199852
2018-01-01,16.0430890953122,86.6,1.4562722925363443
2019-01-01,16.0430890953122,86.2,1.4606422943381496
2020-01-01,16.0430890953122,87.2,1.4362810473586307
2021-01-01,16.0430890953122,87.4,1.423179351878071
2022-01-01,16.0430890953122,87.4,1.424392634820038
2023-01-01,16.0430890953122,87.4,1.3920242005555095
2024-01-01,16.0430890953122,87.4,1.3920242005555095
