Year,land_area_where_elevation_is_below_5_meters_of_total_land_area_,renewable_energy_consumption_of_total_final_energy_consumption_,total_greenhouse_gas_emissions_excluding_lulucf_per_capita_t_co2e_capita_
1960-01-01,0.114150971108422,16.6,10.82237312199147
1961-01-01,0.114150971108422,16.6,10.82237312199147
1962-01-01,0.114150971108422,16.6,10.82237312199147
1963-01-01,0.114150971108422,16.6,10.82237312199147
1964-01-01,0.114150971108422,16.6,10.82237312199147
1965-01-01,0.114150971108422,16.6,10.82237312199147
1966-01-01,0.114150971108422,16.6,10.82237312199147
1967-01-01,0.114150971108422,16.6,10.82237312199147
1968-01-01,0.114150971108422,16.6,10.82237312199147
1969-01-01,0.114150971108422,16.6,10.82237312199147
1970-01-01,0.114150971108422,16.6,10.82237312199147
1971-01-01,0.114150971108422,16.6,10.488475291955071
1972-01-01,0.114150971108422,16.6,10.501165295803512
1973-01-01,0.114150971108422,16.6,10.990611240192798
1974-01-01,0.114150971108422,16.6,11.048341541442776
1975-01-01,0.114150971108422,16.6,11.455081051919471
1976-01-01,0.114150971108422,16.6,11.756355735552908
1977-01-01,0.114150971108422,16.6,11.525113507336123
1978-01-01,0.114150971108422,16.6,10.482776031883162
1979-01-01,0.114150971108422,16.6,10.54689499905742
1980-01-01,0.114150971108422,16.6,10.761382122620805
1981-01-01,0.114150971108422,16.6,10.942330589615732
1982-01-01,0.114150971108422,16.6,10.857523937984661
1983-01-01,0.114150971108422,16.6,10.585567121402457
1984-01-01,0.114150971108422,16.6,10.848296103584042
1985-01-01,0.114150971108422,16.6,10.647868550545768
1986-01-01,0.114150971108422,16.6,10.259862249058644
1987-01-01,0.114150971108422,16.6,10.402749383207876
1988-01-01,0.114150971108422,16.6,10.240097561764095
1989-01-01,0.114150971108422,16.6,9.912170700056715
1990-01-01,0.114150971108422,16.6,9.988554043771568
1991-01-01,0.1141509711083525,17.5,9.579362816518117
1992-01-01,0.114150971108283,18.4,9.267157906289038
1993-01-01,0.1141509711082135,18.6,9.181854808200336
1994-01-01,0.114150971108144,18.6,9.188640186778793
1995-01-01,0.1141509711080745,18.1,9.50005471295411
1996-01-01,0.114150971108005,17.4,9.69264954751032
1997-01-01,0.1141509711079355,17.1,10.002109189166983
1998-01-01,0.114150971107866,17.3,10.037930610757902
1999-01-01,0.1141509711077965,17.7,9.55834791254974
2000-01-01,0.114150971107727,16.2,9.56853453685761
2001-01-01,0.11415097110777027,15.0,9.717687546776324
2002-01-01,0.11415097110781353,13.3,9.926253787140055
2003-01-01,0.1141509711078568,11.8,10.381933754372238
2004-01-01,0.11415097110790007,11.0,10.979718265367318
2005-01-01,0.11415097110794334,9.7,11.109770324865211
2006-01-01,0.1141509711079866,9.3,11.079485799080636
2007-01-01,0.11415097110802987,8.7,11.400956733717296
2008-01-01,0.11415097110807314,9.7,11.856555893160778
2009-01-01,0.11415097110811641,9.2,11.099748154383551
2010-01-01,0.11415097110815967,9.4,11.127870099316539
2011-01-01,0.11415097110820294,9.0,10.621215636395783
2012-01-01,0.11415097110824621,8.3,10.840328614288715
2013-01-01,0.11415097110828948,7.8,10.889075802718462
2014-01-01,0.11415097110833274,7.6,10.951585109394507
2015-01-01,0.114150971108376,7.6,10.283078786148332
2016-01-01,0.114150971108376,7.8,10.186798356138
2017-01-01,0.114150971108376,7.9,10.329069605113629
2018-01-01,0.114150971108376,8.0,10.203698664055779
2019-01-01,0.114150971108376,8.7,10.117004488412368
2020-01-01,0.114150971108376,9.8,8.944654933563461
2021-01-01,0.114150971108376,9.7,8.9587167554518
2022-01-01,0.114150971108376,9.7,8.54505429041875
2023-01-01,0.114150971108376,9.7,8.259702719011516
2024-01-01,0.114150971108376,9.7,8.259702719011516
